Title,Link,Location,Price,Information,Image,Brand
Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-netaji-subhash-place-delhi-iid-1816563783,Netaji Subhash Place12 Aug,"₹ 6,75,000","2017 - 67,000 km",https://apollo.olx.in:443/v1/files/nopb391ee6yv1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Renault Triber,https://www.olx.in/item/cars-c84-used-renault-triber-in-mavdi-rajkot-iid-1813684963,Mavdi30 Jul,"₹ 6,65,000","2023 - 27,000 km",https://apollo.olx.in:443/v1/files/osq0llxcogur1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Kia Seltos,https://www.olx.in/item/cars-c84-used-kia-seltos-in-majiwada-thane-iid-1806555540,Majiwada11 Jul,"₹ 14,50,000","2021 - 36,520 km",https://apollo.olx.in:443/v1/files/82af7dxzph4f-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Celerio,https://www.olx.in/item/cars-c84-used-maruti-suzuki-celerio-in-chakrasenpur-babugarh-babugarh-iid-1818084726,Chakrasenpur BabugarhToday,"₹ 3,00,000","2018 - 100,000 km",https://apollo.olx.in:443/v1/files/7vsc1ra8gt1o3-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Ford Free Style,https://www.olx.in/item/cars-c84-used-ford-free-style-in-science-city-ahmedabad-iid-1817432878,Science CityToday,"₹ 4,25,000","2018 - 72,000 km",https://apollo.olx.in:443/v1/files/4padi3t14py61-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Celerio-X,https://www.olx.in/item/cars-c84-used-maruti-suzuki-celerio-x-in-korattur-agraharam-nagar-chennai-iid-1818084729,Korattur Agraharam NagarToday,"₹ 3,50,000","2015 - 54,000 km",https://apollo.olx.in:443/v1/files/f6lui8nhhjvr-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Mercedes-Benz CLA,https://www.olx.in/item/cars-c84-used-mercedes-benz-cla-in-velacheri-chennai-iid-1813580200,VelacheriToday,"₹ 22,95,000","2019 - 47,000 km",https://apollo.olx.in:443/v1/files/jnv1q5yegykw1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Mahindra XUV500,https://www.olx.in/item/cars-c84-used-mahindra-xuv500-in-rohini-delhi-iid-1816752362,RohiniToday,"₹ 7,85,000","2019 - 68,000 km",https://apollo.olx.in:443/v1/files/ehyv8jb4cfnk1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Eeco,https://www.olx.in/item/cars-c84-used-maruti-suzuki-eeco-in-lb-nagar-hyderabad-iid-1818084719,LB NagarToday,"₹ 4,60,000","2018 - 55,000 km",https://apollo.olx.in:443/v1/files/d4l9bcmab1qu2-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Honda City,https://www.olx.in/item/cars-c84-used-honda-city-in-science-city-ahmedabad-iid-1817437771,Science CityToday,"₹ 6,35,000","2017 - 58,000 km",https://apollo.olx.in:443/v1/files/024vr2iaj3j02-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Toyota Fortuner,https://www.olx.in/item/cars-c84-used-toyota-fortuner-in-rajouri-garden-delhi-iid-1818084695,Rajouri GardenToday,"₹ 21,00,000","2017 - 135,000 km",https://apollo.olx.in:443/v1/files/twg2kxsgy5fv-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Honda Brio,https://www.olx.in/item/cars-c84-used-honda-brio-in-rohini-delhi-iid-1816344428,RohiniToday,"₹ 3,25,000","2015 - 67,000 km",https://apollo.olx.in:443/v1/files/ja36rtnkd3af3-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Hyundai Grand i10 Nios,https://www.olx.in/item/cars-c84-used-hyundai-grand-i10-nios-in-science-city-ahmedabad-iid-1817862238,Science CityToday,"₹ 5,50,000","2020 - 64,000 km",https://apollo.olx.in:443/v1/files/as33hazh1xzn1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Honda Amaze,https://www.olx.in/item/cars-c84-used-honda-amaze-in-avadi-chennai-iid-1813781689,AvadiToday,"₹ 5,65,000","2018 - 129,000 km",https://apollo.olx.in:443/v1/files/c9p82z8n09ma2-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Toyota Innova Crysta,https://www.olx.in/item/cars-c84-used-toyota-innova-crysta-in-kamla-nagar-agra-iid-1817236308,Kamla NagarToday,"₹ 18,00,000","2020 - 68,500 km",https://apollo.olx.in:443/v1/files/9ewfp34k8e601-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Mercedes-Benz CLA,https://www.olx.in/item/cars-c84-used-mercedes-benz-cla-in-anna-nagar-chennai-iid-1814258245,Anna NagarToday,"₹ 18,95,000","2018 - 86,000 km",https://apollo.olx.in:443/v1/files/pn76v5p7oibq2-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
MG ASTOR,https://www.olx.in/item/cars-c84-used-mg-astor-in-mansarovar-jaipur-iid-1818084691,MansarovarToday,"₹ 11,75,000","2023 - 24,000 km",https://apollo.olx.in:443/v1/files/lf0s05xq2p623-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Honda Amaze,https://www.olx.in/item/cars-c84-used-honda-amaze-in-khanapuram-khammam-iid-1818084678,KhanapuramToday,"₹ 8,20,000","2024 - 49,000 km",https://apollo.olx.in:443/v1/files/8jzlpoiz2p162-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Mahindra Jeep,https://www.olx.in/item/cars-c84-used-mahindra-jeep-in-kuttikkattil-junction-karunagappally-iid-1818084657,Kuttikkattil JunctionToday,"₹ 2,55,000","2000 - 115,000 km",https://apollo.olx.in:443/v1/files/8cynwx7mp5i61-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Hyundai Venue,https://www.olx.in/item/cars-c84-used-hyundai-venue-in-chovisawadi-pune-iid-1818084653,ChovisawadiToday,"₹ 8,35,000","2022 - 26,000 km",https://apollo.olx.in:443/v1/files/49mgflt2mwr02-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Dzire,https://www.olx.in/item/cars-c84-used-maruti-suzuki-dzire-in-kodimatha-kottayam-iid-1811636308,Kodimatha28 Jul,"₹ 2,88,000","2012 - 125,000 km",https://apollo.olx.in:443/v1/files/20qsr1hgy0b51-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Hyundai i10,https://www.olx.in/item/cars-c84-used-hyundai-i10-in-palanpur-chowk-palanpur-iid-1817131187,Palanpur Chowk17 Aug,"₹ 3,80,000","2016 - 80,200 km",https://apollo.olx.in:443/v1/files/9yhmcqww6lxi3-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Honda Jazz,https://www.olx.in/item/cars-c84-used-honda-jazz-in-bandra-west-mumbai-iid-1817852673,Bandra West2 days ago,"₹ 5,49,000","2017 - 39,938 km",https://apollo.olx.in:443/v1/files/s63x40zvtsxu1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Honda City,https://www.olx.in/item/cars-c84-used-honda-city-in-jalgaon-krishi-utpan-bazar-samity-jalgaon-iid-1818084646,Jalgaon Krishi Utpan Bazar SamityToday,"₹ 8,11,000","2018 - 82,000 km",https://apollo.olx.in:443/v1/files/ofmusy1r6z1p-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Celerio,https://www.olx.in/item/cars-c84-used-maruti-suzuki-celerio-in-ulhasnagar-thane-iid-1809607926,UlhasnagarToday,"₹ 5,90,000","2024 - 8,800 km",https://apollo.olx.in:443/v1/files/sd7b07oz46b8-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Hyundai New Santro,https://www.olx.in/item/cars-c84-used-hyundai-new-santro-in-chinhat-lucknow-iid-1818084618,ChinhatToday,"₹ 98,000","2007 - 84,000 km",https://apollo.olx.in:443/v1/files/0sbjtgd0rm193-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Mercedes-Benz E-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-e-class-in-chennai-central-chennai-iid-1818084628,Chennai CentralToday,"₹ 47,00,000","2019 - 25,000 km",https://apollo.olx.in:443/v1/files/l5bepyxd3p29-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Ritz,https://www.olx.in/item/cars-c84-used-maruti-suzuki-ritz-in-kaurihar-chowk-raxaul-bazar-iid-1818084419,Kaurihar ChowkToday,"₹ 1,80,000","2012 - 65,000 km",https://apollo.olx.in:443/v1/files/a1dwvx36w7nh3-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Alto-K10,https://www.olx.in/item/cars-c84-used-maruti-suzuki-alto-k10-in-raja-garden-delhi-iid-1818084597,Raja GardenToday,"₹ 2,26,000","2015 - 42,024 km",https://apollo.olx.in:443/v1/files/ff3ec25v12sw2-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Alto-K10,https://www.olx.in/item/cars-c84-used-maruti-suzuki-alto-k10-in-raipura-village-raipur-iid-1818084586,Raipura VillageToday,"₹ 3,75,000","2017 - 18,000 km",https://apollo.olx.in:443/v1/files/zls7hmevyygo-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Kia Seltos,https://www.olx.in/item/cars-c84-used-kia-seltos-in-ramgarh-dhani-gurgaon-iid-1817852420,Ramgarh DhaniToday,"₹ 6,86,000","2019 - 65,477 km",https://apollo.olx.in:443/v1/files/ihfb49pendgm3-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Hyundai Elite i20,https://www.olx.in/item/cars-c84-used-hyundai-elite-i20-in-ramgarh-dhani-gurgaon-iid-1817844140,Ramgarh DhaniToday,"₹ 6,21,093","2018 - 14,995 km",https://apollo.olx.in:443/v1/files/x3wl07unkmie2-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Omni,https://www.olx.in/item/cars-c84-used-maruti-suzuki-omni-in-mysore-mysuru-iid-1818084573,MysoreToday,"₹ 2,25,000","2014 - 94,000 km",https://apollo.olx.in:443/v1/files/56knd1u1y5a31-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Hyundai New i20,https://www.olx.in/item/cars-c84-used-hyundai-new-i20-in-seeta-colony-rajpura-iid-1813942049,Seeta ColonyToday,"₹ 11,00,000","2025 - 3,000 km",https://apollo.olx.in:443/v1/files/e6yfydx4ob853-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Toyota Etios,https://www.olx.in/item/cars-c84-used-toyota-etios-in-vanchiyoor-thiruvananthapuram-iid-1818084552,VanchiyoorToday,"₹ 2,50,000","2011 - 89,500 km",https://apollo.olx.in:443/v1/files/s5eds4zq7pnb3-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Hyundai Xcent,https://www.olx.in/item/cars-c84-used-hyundai-xcent-in-nagrotha-nagrota-bagwan-iid-1818084554,NagrothaToday,"₹ 3,00,000","2014 - 100,000 km",https://apollo.olx.in:443/v1/files/1maoc08sb66k1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Renault Triber,https://www.olx.in/item/cars-c84-used-renault-triber-in-jeyendra-saraswathi-nagar-nandivaram-guduvancheri-iid-1815393220,Jeyendra Saraswathi NagarToday,"₹ 6,50,000","2021 - 24,000 km",https://apollo.olx.in:443/v1/files/weh18xvwg1052-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Mahindra KUV 100,https://www.olx.in/item/cars-c84-used-mahindra-kuv-100-in-ntpc-township-haripad-iid-1818084542,NTPC TownshipToday,"₹ 3,10,000","2018 - 29,750 km",https://apollo.olx.in:443/v1/files/4wu6xkm7739a2-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Alto,https://www.olx.in/item/cars-c84-used-maruti-suzuki-alto-in-purushottam-nagar-surat-iid-1818084536,Purushottam NagarToday,"₹ 1,85,000","2014 - 66,156 km",https://apollo.olx.in:443/v1/files/bljxy2e5mczh1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
BMW X1,https://www.olx.in/item/cars-c84-used-bmw-x1-in-t-nagar-chennai-iid-1815564295,T NagarToday,"₹ 28,95,000","2022 - 50,000 km",https://apollo.olx.in:443/v1/files/sjuw7y00n4so3-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
BMW 6 Series GT,https://www.olx.in/item/cars-c84-used-bmw-6-series-gt-in-gachibowli-hyderabad-iid-1815005512,Gachibowli28 Jul,"₹ 36,65,000","2018 - 70,652 km",https://apollo.olx.in:443/v1/files/zvulznkdgqfw2-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Ertiga,https://www.olx.in/item/cars-c84-used-maruti-suzuki-ertiga-in-vaishno-devi-ahmedabad-iid-1817650387,Vaishno Devi4 days ago,"₹ 9,50,000","2022 - 113,000 km",https://apollo.olx.in:443/v1/files/rern8wglph3b3-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Mahindra XUV500,https://www.olx.in/item/cars-c84-used-mahindra-xuv500-in-vikaspuri-delhi-iid-1817092472,Vikaspuri17 Aug,"₹ 10,25,000","2019 - 44,000 km",https://apollo.olx.in:443/v1/files/7upzoq2nptfx-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Hyundai i20,https://www.olx.in/item/cars-c84-used-hyundai-i20-in-jogeshwari-west-mumbai-iid-1817217703,Jogeshwari WestToday,"₹ 1,65,000","2011 - 80,000 km",https://apollo.olx.in:443/v1/files/tp211s7b93oj2-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Mahindra Bolero,https://www.olx.in/item/cars-c84-used-mahindra-bolero-in-tanalur-kerala-iid-1818084527,TanalurToday,"₹ 4,65,800","2014 - 95,000 km",https://apollo.olx.in:443/v1/files/zpvsn9tquq76-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Hyundai Grand i10,https://www.olx.in/item/cars-c84-used-hyundai-grand-i10-in-ramgarh-dhani-gurgaon-iid-1817853199,Ramgarh DhaniToday,"₹ 3,27,000","2014 - 62,982 km",https://apollo.olx.in:443/v1/files/nn9ivtqvmc6y-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Jaguar XF,https://www.olx.in/item/cars-c84-used-jaguar-xf-in-ashok-vihar-delhi-iid-1818084525,Ashok ViharToday,"₹ 25,00,000","2019 - 32,000 km",https://apollo.olx.in:443/v1/files/0q39o0j1tywv-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Swift-Dzire,https://www.olx.in/item/cars-c84-used-maruti-suzuki-swift-dzire-in-param-puri-delhi-iid-1818084508,Param PuriToday,"₹ 2,25,000","2014 - 66,000 km",https://apollo.olx.in:443/v1/files/yx0jcff4j40g1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Alto-K10,https://www.olx.in/item/cars-c84-used-maruti-suzuki-alto-k10-in-malviya-nagar-srinagar-iid-1818084503,Malviya NagarToday,"₹ 3,00,000","2017 - 58,000 km",https://apollo.olx.in:443/v1/files/7ksxwvjjj6zt-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Hyundai Verna,https://www.olx.in/item/cars-c84-used-hyundai-verna-in-shaheed-udham-singh-colony-rajpura-iid-1815538577,Shaheed Udham Singh ColonyToday,"₹ 4,99,990","2014 - 110,000 km",https://apollo.olx.in:443/v1/files/8u4l6lzhjz7s3-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Ford Ecosport,https://www.olx.in/item/cars-c84-used-ford-ecosport-in-ramgarh-dhani-gurgaon-iid-1817631035,Ramgarh DhaniToday,"₹ 4,85,803","2016 - 20,080 km",https://apollo.olx.in:443/v1/files/p50or1t7s7cg1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Mahindra XUV500,https://www.olx.in/item/cars-c84-used-mahindra-xuv500-in-rajokri-delhi-iid-1818084504,RajokriToday,"₹ 9,75,000","2018 - 58,000 km",https://apollo.olx.in:443/v1/files/s8kkg9wo5pkt1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Honda Jazz,https://www.olx.in/item/cars-c84-used-honda-jazz-in-islamia-nagar-hyderabad-iid-1817038270,Islamia NagarToday,"₹ 1,20,000","2010 - 97,000 km",https://apollo.olx.in:443/v1/files/n1wji2ustcj9-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Toyota Etios,https://www.olx.in/item/cars-c84-used-toyota-etios-in-manjadi-tiruvalla-thiruvalla-iid-1818084487,Manjadi TiruvallaToday,"₹ 2,65,000","2011 - 105,000 km",https://apollo.olx.in:443/v1/files/yqr0s9mrv5ca3-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Mahindra Supro,https://www.olx.in/item/cars-c84-used-mahindra-supro-in-mahabiranpura-jhansi-iid-1818084477,MahabiranpuraToday,"₹ 2,49,999","2018 - 85,000 km",https://apollo.olx.in:443/v1/files/r8b3yeckw6nm2-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Honda City,https://www.olx.in/item/cars-c84-used-honda-city-in-makarba-village-ahmedabad-iid-1818084489,Makarba VillageToday,"₹ 8,50,000","2018 - 49,449 km",https://apollo.olx.in:443/v1/files/al8a3ew6hav91-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Toyota Innova,https://www.olx.in/item/cars-c84-used-toyota-innova-in-kaloor-kochi-iid-1807948562,KaloorToday,"₹ 10,00,000","2014 - 119,000 km",https://apollo.olx.in:443/v1/files/r9uo2wkw6jgz-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-ashok-vihar-delhi-iid-1818084366,Ashok ViharToday,"₹ 5,90,000","2016 - 72,000 km",https://apollo.olx.in:443/v1/files/22mo7hmxecxr-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Volkswagen Vento,https://www.olx.in/item/cars-c84-used-volkswagen-vento-in-omr-chennai-iid-1818084469,OMRToday,"₹ 4,85,000","2015 - 71,000 km",https://apollo.olx.in:443/v1/files/97fhlmwzko0s-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
BMW X3,https://www.olx.in/item/cars-c84-used-bmw-x3-in-velacheri-chennai-iid-1816188359,VelacheriToday,"₹ 13,50,000","2013 - 120,000 km",https://apollo.olx.in:443/v1/files/pgazsadu16ng-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Renault Duster,https://www.olx.in/item/cars-c84-used-renault-duster-in-borivali-west-mumbai-iid-1816853857,Borivali West15 Aug,"₹ 5,70,000","2018 - 21,950 km",https://apollo.olx.in:443/v1/files/u4wamr1lczy62-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Ford Endeavour,https://www.olx.in/item/cars-c84-used-ford-endeavour-in-sadhana-colony-jamnagar-iid-1815377348,Sadhana Colony31 Jul,"₹ 19,51,000","2017 - 99,960 km",https://apollo.olx.in:443/v1/files/g1t1vx7twllg2-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Volkswagen Vento,https://www.olx.in/item/cars-c84-used-volkswagen-vento-in-vattapparamba-mahallu-kodur-iid-1806924954,Vattapparamba Mahallu14 May,"₹ 4,90,000","2015 - 169,000 km",https://apollo.olx.in:443/v1/files/hpps1krfzphb2-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Honda Amaze,https://www.olx.in/item/cars-c84-used-honda-amaze-in-dhamhi-sabha-pardi-iid-1818084450,Dhamhi SabhaToday,"₹ 3,78,000","2014 - 148,000 km",https://apollo.olx.in:443/v1/files/buwnv9glerco3-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-dugri-urban-estate-phase-2-ludhiana-iid-1818084458,Dugri Urban Estate Phase 2Today,"₹ 13,75,000","2020 - 67,000 km",https://apollo.olx.in:443/v1/files/6k8pyj7o3dg82-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Mahindra XUV 300,https://www.olx.in/item/cars-c84-used-mahindra-xuv-300-in-gurdev-nagar-ludhiana-iid-1818084453,Gurdev NagarToday,"₹ 7,50,000","2020 - 70,000 km",https://apollo.olx.in:443/v1/files/8uz86ovpmyxt-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Wagon-R,https://www.olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-in-kaloor-kochi-iid-1808237995,KaloorToday,"₹ 2,10,000","2011 - 86,000 km",https://apollo.olx.in:443/v1/files/hi3wz26xzj9w-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Ertiga,https://www.olx.in/item/cars-c84-used-maruti-suzuki-ertiga-in-badshah-mandi-allahabad-iid-1817513053,Badshah MandiToday,"₹ 4,75,000","2016 - 96,000 km",https://apollo.olx.in:443/v1/files/kj8oi1r5tqkc3-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Hyundai i20,https://www.olx.in/item/cars-c84-used-hyundai-i20-in-mumbai-central-mumbai-iid-1816599522,Mumbai CentralToday,"₹ 2,95,000","2013 - 52,000 km",https://apollo.olx.in:443/v1/files/z57907j3tcw2-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Vitara-Brezza,https://www.olx.in/item/cars-c84-used-maruti-suzuki-vitara-brezza-in-bowenpally-hyderabad-iid-1818084425,BowenpallyToday,"₹ 6,75,000","2017 - 146,098 km",https://apollo.olx.in:443/v1/files/b4uvzroixxp41-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Dzire,https://www.olx.in/item/cars-c84-used-maruti-suzuki-dzire-in-geeta-nagar-vijayawada-iid-1818084412,Geeta NagarToday,"₹ 2,00,000","2011 - 200,000 km",https://apollo.olx.in:443/v1/files/do7m95tfqn4t-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Renault KWID,https://www.olx.in/item/cars-c84-used-renault-kwid-in-karappakkam-chennai-iid-1818084418,KarappakkamToday,"₹ 2,92,000","2016 - 91,896 km",https://apollo.olx.in:443/v1/files/ut7wkqxk68cp1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Skoda Laura,https://www.olx.in/item/cars-c84-used-skoda-laura-in-jalgaon-krishi-utpan-bazar-samity-jalgaon-iid-1818084410,Jalgaon Krishi Utpan Bazar SamityToday,"₹ 2,80,000","2013 - 120,000 km",https://apollo.olx.in:443/v1/files/2ykez9qo4y4g3-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Swift-Dzire,https://www.olx.in/item/cars-c84-used-maruti-suzuki-swift-dzire-in-ramgarh-dhani-gurgaon-iid-1817392153,Ramgarh DhaniToday,"₹ 5,76,000","2022 - 24,232 km",https://apollo.olx.in:443/v1/files/vfqets9tbuk-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki XL6,https://www.olx.in/item/cars-c84-used-maruti-suzuki-xl6-in-amanora-pune-iid-1818084413,AmanoraToday,"₹ 10,44,198","2021 - 19,106 km",https://apollo.olx.in:443/v1/files/hud32y4cpau71-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Mercedes-Benz C-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-c-class-in-velacheri-chennai-iid-1816992673,VelacheriToday,"₹ 7,95,000","2010 - 80,000 km",https://apollo.olx.in:443/v1/files/ti6sy6nm3t3f1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Mahindra XUV500,https://www.olx.in/item/cars-c84-used-mahindra-xuv500-in-dwarka-delhi-iid-1817366114,DwarkaToday,"₹ 7,85,000","2019 - 68,000 km",https://apollo.olx.in:443/v1/files/tlv1vfkizd0o-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Toyota Innova Crysta,https://www.olx.in/item/cars-c84-used-toyota-innova-crysta-in-gurdev-nagar-ludhiana-iid-1818082934,Gurdev NagarToday,"₹ 10,80,000","2016 - 100,000 km",https://apollo.olx.in:443/v1/files/q1sppyxqf5wi3-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Mahindra Thar,https://www.olx.in/item/cars-c84-used-mahindra-thar-in-field-ganj-ludhiana-iid-1818083217,Field GanjToday,"₹ 12,30,000","2022 - 48,000 km",https://apollo.olx.in:443/v1/files/pwudrz4x9t8m-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Wagon-R,https://www.olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-in-ansari-chowk-bhiwandi-iid-1818084386,Ansari ChowkToday,"₹ 2,19,999","2019 - 168,000 km",https://apollo.olx.in:443/v1/files/3eho98klpjit-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Hyundai Fluidic Verna,https://www.olx.in/item/cars-c84-used-hyundai-fluidic-verna-in-sai-nagar-tuni-iid-1817953773,Sai NagarYesterday,"₹ 3,40,000","2011 - 92,900 km",https://apollo.olx.in:443/v1/files/dbb2z0uarsek2-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Toyota Innova Crysta,https://www.olx.in/item/cars-c84-used-toyota-innova-crysta-in-khajaguda-hyderabad-iid-1816491721,Khajaguda11 Aug,"₹ 30,50,000","2022 - 42,321 km",https://apollo.olx.in:443/v1/files/pddyy83ca0s83-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Alto-800,https://www.olx.in/item/cars-c84-used-maruti-suzuki-alto-800-in-kottayam-kerala-iid-1816787270,Kottayam14 Aug,"₹ 3,19,999","2016 - 75,000 km",https://apollo.olx.in:443/v1/files/0tfuoefs4s0j1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Tata Zest,https://www.olx.in/item/cars-c84-used-tata-zest-in-jampara-baikunthpur-iid-1818084376,JamparaToday,"₹ 3,90,000","2015 - 75,000 km",https://apollo.olx.in:443/v1/files/s3hz153oubqo-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
MG Hector,https://www.olx.in/item/cars-c84-used-mg-hector-in-adarsha-nagar-anantapur-iid-1817186883,Adarsha NagarToday,"₹ 11,25,000","2020 - 83,000 km",https://apollo.olx.in:443/v1/files/q05ppz0h56z21-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Hyundai New i20,https://www.olx.in/item/cars-c84-used-hyundai-new-i20-in-sector-93a-noida-iid-1818084373,Sector 93AToday,"₹ 8,00,000","2022 - 16,000 km",https://apollo.olx.in:443/v1/files/xpj3o1q9jtuv-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Hyundai Venue,https://www.olx.in/item/cars-c84-used-hyundai-venue-in-field-ganj-ludhiana-iid-1818083715,Field GanjToday,"₹ 7,40,000","2019 - 95,000 km",https://apollo.olx.in:443/v1/files/r46lyqb2vcse1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Mahindra XUV500,https://www.olx.in/item/cars-c84-used-mahindra-xuv500-in-salala-barkas-hyderabad-iid-1818084360,Salala BarkasToday,"₹ 3,90,000","2012 - 117,000 km",https://apollo.olx.in:443/v1/files/dw4apqap79o51-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Wagon-R,https://www.olx.in/item/cars-c84-used-maruti-suzuki-wagon-r-in-katargam-surat-iid-1818084375,KatargamToday,"₹ 1,49,999","2010 - 92,000 km",https://apollo.olx.in:443/v1/files/pqk9pjg7y41a3-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Mercedes-Benz CLA,https://www.olx.in/item/cars-c84-used-mercedes-benz-cla-in-velacheri-chennai-iid-1817646049,VelacheriToday,"₹ 14,95,000","2015 - 98,000 km",https://apollo.olx.in:443/v1/files/yczlhdemvjso-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Renault Duster,https://www.olx.in/item/cars-c84-used-renault-duster-in-bharanaganam-palai-iid-1818084357,BharanaganamToday,"₹ 3,58,000",2015 - 1 km,https://apollo.olx.in:443/v1/files/l85qzk33w3zx1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
